-65
-65
-61
-61
-59
-53
-47
-37
-27
-19
-11
-3
1
-9
-3
-1
-3
-5
-5
-5
-3
1
-7
-5
-5
-5
-5
-1
-7
-9
-5
-1
3
7
11
1
-11
-13
-13
-11
-5
-1
-9
-13
-13
-11
-11
-11
1
25
-7
-67
-77
-29
61
125
-133
-147
-45
-15
-17
-19
-17
-19
-23
-19
-21
-23
-23
-27
-29
-27
-37
-35
-41
-47
-53
-53
-53
-53
-59
-55
-51
-49
-45
-35
-27
-21
-17
-11
-11
-9
-13
-9
-7
-9
-9
-7
-5
-7
-11
-11
-7
-11
-13
-13
-11
-7
-9
-1
7
11
5
-11
-11
-17
-13
-9
-3
-11
-15
-15
-11
-11
-11
-11
21
33
-21
-89
-49
9
89
-135
-157
-43
-7
-5
-9
-9
-9
-7
-11
-11
-13
-9
-15
-17
-19
-17
-21
-27
-29
-33
-35
-37
-43
-47
-41
-41
-39
-35
-23
-19
-19
-11
-3
-1
-5
-1
-3
-5
-5
-3
-1
-1
-9
-11
-5
-3
-9
-9
-3
-5
-11
-7
-3
3
9
9
5
-9
-17
-11
-11
-5
-7
-5
-9
-11
-9
-5
-5
9
45
7
-83
-53
-39
93
-25
-193
-93
-5
1
-3
-7
-3
-7
-9
-9
-7
-11
-13
-13
-13
-15
-19
-21
-25
-25
-31
-33
-39
-39
-39
-43
-41
-33
-27
-21
-11
-9
-5
-1
5
1
3
1
1
5
7
7
3
3
1
1
1
3
3
1
1
5
3
13
13
17
15
-1
-3
-3
-5
-5
7
1
-1
-3
-3
1
1
1
21
33
-11
-85
-43
25
109
-37
-115
-47
-3
-1
-3
3
-1
-3
-1
-3
-1
-7
-5
-5
-5
-9
-11
-11
-15
-21
-25
-23
-29
-31
-31
-29
-29
-25
-23
-15
-9
-5
-1
3
5
3
3
5
7
1
3
9
3
1
5
3
5
1
3
5
3
1
3
5
7
11
13
17
5
-3
-9
-3
-1
3
1
-1
-3
-3
-1
1
-3
7
39
-5
-113
-57
31
161
17
-161
-81
-15
-9
-15
-9
-9
-9
-15
-17
-13
-23
-23
-21
-23
-25
-29
-41
-43
-45
-59
-63
-61
-63
-61
-61
-53
-51
-41
-29
-13
-11
-7
-1
1
5
1
5
7
5
3
1
9
5
3
3
7
3
3
3
3
5
3
5
13
17
19
17
7
-3
-5
3
9
9
5
3
5
3
5
1
9
33
17
-45
-109
-31
87
157
-81
-117
-35
-1
1
-3
-3
-3
-3
-5
-7
-5
-7
-9
-15
-17
-15
-21
-23
-29
-33
-37
-41
-45
-41
-45
-47
-43
-33
-27
-13
-9
3
11
5
9
13
9
7
9
11
9
7
13
11
7
5
11
11
11
7
9
11
7
11
19
25
23
19
5
-1
-1
3
9
11
7
7
1
1
1
1
5
33
31
-33
-125
-21
91
171
-53
-135
-57
-11
-5
-5
-3
-13
-13
-9
-9
-15
-15
-15
-21
-23
-29
-29
-33
-43
-49
-51
-53
-59
-59
-55
-53
-47
-43
-33
-21
-17
-9
-3
1
5
1
3
5
-1
1
5
5
1
1
3
1
1
-3
3
1
3
1
9
11
9
15
3
-7
-9
-5
1
1
-7
-7
-5
-3
-13
-3
-3
31
15
-41
-79
-29
45
129
-107
-163
-63
-11
-7
-13
-11
-13
-9
-17
-21
-19
-17
-19
-27
-27
-31
-29
-37
-43
-43
-49
-53
-53
-51
-47
-49
-41
-29
-23
-21
-13
-5
-1
-1
-3
1
-1
-5
-3
1
5
-3
1
3
1
-9
-3
-3
-3
-1
-5
-1
9
9
13
15
1
-11
-13
-7
-5
1
-3
-7
-9
-7
-7
-5
-7
25
41
-5
-89
-49
-9
97
-127
-169
-47
3
-1
-7
-9
-7
-7
-13
-11
-11
-13
-15
-17
-13
-19
-23
-27
-27
-31
-33
-37
-35
-39
-45
-43
-35
-33
-29
-21
-17
-11
-9
-7
-3
-3
1
-3
1
-3
-7
-7
-1
-5
-1
-7
-1
-1
-3
-5
-1
-3
-7
3
5
9
13
5
-5
-13
-13
-5
-7
-5
-11
-9
1
-11
-9
-9
-1
43
21
-67
-89
-55
85
21
-191
-113
-17
-3
-7
-7
-7
-9
-5
-11
-15
-15
-9
-17
-15
-21
-21
-25
-31
-33
-31
-43
-47
-47
-45
-41
-43
-41
-31
-25
-17
-11
-5
-1
1
-1
1
1
-1
1
5
1
-5
-1
1
-1
1
1
-3
-1
-3
-1
-3
1
1
7
11
9
5
-5
-9
-9
-11
-3
5
-5
-5
-11
-9
-7
-3
-7
31
11
-67
-131
-39
81
133
-139
-137
-37
-7
-13
-13
-11
-13
-17
-17
-17
-21
-21
-23
-23
-29
-29
-27
-39
-43
-47
-51
-53
-59
-61
-63
-60
-54
-42
-34
-26
-20
-12
-8
-4
-2
0
-2
-2
-2
0
0
0
-2
-2
-4
-4
-4
-2
-4
-3
-3
-3
1
1
-5
-3
3
5
7
9
9
-1
-9
-15
-7
-3
-1
-3
-3
-7
-9
-3
-5
-7
7
27
-21
-125
-47
35
181
9
-169
-79
-19
-13
-17
-19
-15
-19
-19
-13
-23
-25
-27
-31
-31
-35
-39
-39
-47
-55
-59
-61
-59
-61
-61
-59
-53
-45
-41
-23
-19
-19
-9
-5
-1
-3
-1
-1
-3
-1
-3
-1
1
-5
-3
-1
1
-5
-5
-3
3
-3
-7
-3
1
3
3
5
11
11
1
-5
-9
-9
-5
-1
-5
-7
-9
-9
-5
-5
-7
9
33
-5
-83
-41
1
109
-19
-165
-83
-17
-7
-9
-13
-9
-11
-15
-13
-15
-17
-19
-17
-23
-25
-27
-25
-35
-43
-43
-47
-51
-51
-45
-41
-35
-29
-25
-17
-11
-7
-3
1
3
-3
-1
3
3
-1
1
3
1
-3
-3
-1
-1
-1
-3
1
1
1
-5
1
11
11
15
13
-1
-7
-11
-3
1
-1
-3
-3
-7
-5
-5
-3
-5
27
37
-21
-81
-51
17
91
-149
-149
-33
1
1
-7
-7
-3
-5
-11
-13
-9
-11
-13
-13
-17
-21
-25
-27
-23
-35
-43
-43
-41
-45
-45
-43
-35
-29
-23
-13
-5
-5
-5
7
3
-1
-1
7
5
1
1
-1
5
-1
1
1
3
5
-1
-7
-1
-1
-3
7
1
5
11
15
17
1
-5
-13
-5
-3
5
-1
-3
-3
-7
-3
-3
-7
5
43
-9
-117
-65
25
127
-115
-165
-43
-3
-5
-9
-5
-11
-11
-9
-17
-11
-19
-21
-17
-23
-29
-29
-33
-33
-39
-43
-51
-47
-55
-55
-53
-43
-43
-35
-17
-15
-13
-7
-3
1
1
-7
-5
1
1
-5
-3
1
3
1
-3
-3
-1
-7
3
1
-5
-5
-3
-1
-1
-3
3
9
11
9
1
-1
-9
-7
-3
5
1
-7
-7
-3
-5
-3
-7
5
39
-11
-115
-67
29
149
-31
-145
-73
-19
-9
-11
-11
-15
-17
-11
-21
-19
-23
-25
-27
-27
-31
-37
-41
-47
-55
-55
-63
-69
-63
-65
-65
-59
-53
-41
-29
-21
-13
-9
-5
-3
-3
1
-1
